# of Objects, Time Spent
11900,0.0009992122650146484
11900,0.0
11900,0.0
12100,0.0
12100,0.0
12100,0.0
12300,0.0
12300,0.0
12300,0.0
12500,0.0
12500,0.0
12500,0.0
12700,0.0
12700,0.0
12700,0.0009992122650146484
12900,0.0
12900,0.0
12900,0.0
13100,0.0
13100,0.0
13100,0.0
13300,0.0
13300,0.0
13300,0.0
13500,0.0
13500,0.0
13500,0.0
13700,0.0
13700,0.0
13700,0.0
13900,0.0
13900,0.0
13900,0.0
14100,0.0
14100,0.0
14100,0.0
14300,0.0
14300,0.0
14300,0.0
14500,0.0
14500,0.0
14500,0.0
14700,0.0
14700,0.0
14700,0.0
14900,0.0
14900,0.0
14900,0.0
15100,0.0
15100,0.0
15100,0.0
15300,0.0
15300,0.0
15300,0.0
15500,0.0
15500,0.0
15500,0.0
15700,0.0
15700,0.0
15700,0.0
15900,0.0
15900,0.0
15900,0.0
16100,0.0
16100,0.0
16100,0.0
16300,0.0
16300,0.0
16300,0.0
16500,0.0
16500,0.0
16500,0.0
16700,0.0
16700,0.0
16700,0.0
16900,0.0
16900,0.0
16900,0.0
17100,0.0
17100,0.0
17100,0.0
17300,0.0
17300,0.0
17300,0.0009999275207519531
17500,0.0
17500,0.0
17500,0.0
17700,0.0
17700,0.0
17700,0.0
17900,0.0
17900,0.0
17900,0.0
18100,0.0
18100,0.0
18100,0.0
18300,0.0
18300,0.0
18300,0.0
18500,0.0
18500,0.0
18500,0.0
18700,0.0
18700,0.0
18700,0.0
18900,0.0
18900,0.0
18900,0.0
19100,0.0
19100,0.0
19100,0.0
19300,0.0
19300,0.0
19300,0.0
19500,0.0
19500,0.0
19500,0.0
19700,0.0
19700,0.0
19700,0.0
19900,0.0
19900,0.0
19900,0.0
20100,0.0
20100,0.0
20100,0.0
20300,0.0
20300,0.0
20300,0.0
20500,0.0
20500,0.0
20500,0.0
20700,0.0
20700,0.0
20700,0.0
20900,0.0
20900,0.0
20900,0.0
21100,0.0
21100,0.0009996891021728516
21100,0.0
21300,0.0
21300,0.0
21300,0.0
21500,0.0
21500,0.0
21500,0.0
21700,0.0
21700,0.0
21700,0.0
21900,0.0
21900,0.0009996891021728516
21900,0.0
22100,0.0009996891021728516
22100,0.0
22100,0.0
22300,0.0
22300,0.0
22300,0.0
22500,0.0
22500,0.0
22500,0.0
22700,0.0
22700,0.0
22700,0.0
22900,0.0
22900,0.0
22900,0.0
23100,0.0
23100,0.0
23100,0.0
23300,0.0
23300,0.0
23300,0.0
23500,0.0
23500,0.0
23500,0.0
23700,0.0
23700,0.0
23700,0.0
23900,0.0
23900,0.0
23900,0.0
24100,0.0
24100,0.0
24100,0.0
24300,0.0
24300,0.0
24300,0.0
24500,0.0
24500,0.0
24500,0.0
24700,0.0
24700,0.0
24700,0.0
24900,0.0
24900,0.0
24900,0.0
25100,0.0
25100,0.0
25100,0.0
25300,0.0
25300,0.0
25300,0.0
25500,0.0
25500,0.0
25500,0.0
25700,0.0
25700,0.0
25700,0.0
25900,0.0
25900,0.0
25900,0.0
26100,0.0
26100,0.0
26100,0.0
26300,0.0
26300,0.0
26300,0.0
26500,0.0
26500,0.0
26500,0.0
26700,0.0
26700,0.0
26700,0.0
26900,0.0
26900,0.0
26900,0.0
27100,0.0
27100,0.0
27100,0.0
27300,0.0
27300,0.0
27300,0.0009996891021728516
27500,0.0
27500,0.0
27500,0.0
27700,0.0
27700,0.0
27700,0.0
27900,0.0
27900,0.0
27900,0.0
28100,0.0
28100,0.0
28100,0.0
28300,0.0
